Year,Make,Model,Fuel Type,Car Type,Car Build,Count
2019,Land,Rover Range Rover Evoque,Diesel,SE 2.0L Diesel SUV 4XC,SUV,6
2019,Land,Rover Range Rover Evoque,Petrol,HSE 2.0L SUV 4XC,SUV,2
2019,Land,Rover Range Rover Evoque,Petrol,R-Dynamic S 2.0L SUV 4XC,SUV,3
2019,Land,Rover Range Rover Evoque,Petrol,S 2.0L SUV 4XC,SUV,2
2019,Land,Rover Range Rover Evoque,Petrol,SE 2.0L SUV 4XC,SUV,4
2019,Land,Rover Range Rover Sport,Diesel,HSE 3.0L Diesel SUV 4XD,SUV,6
2019,Land,Rover Range Rover Sport,Diesel,HSE Dynamic 3.0L Diesel SUV 4XD,SUV,1
2019,Land,Rover Range Rover Sport,Diesel,SE 3.0L Diesel SUV 4XC,SUV,36
2019,Land,Rover Range Rover Sport,Diesel,SE 3.0L Diesel SUV 4XD,SUV,2
2019,Land,Rover Range Rover Sport,Petrol,HSE Dynamic 5.0L SUV 4XD,SUV,1
2019,Land,Rover Range Rover Velar,Diesel,HSE 3.0L Diesel SUV 4WD,SUV,4
2019,Land,Rover Range Rover Velar,Diesel,R-Dynamic HSE 3.0L Diesel SUV 4WD,SUV,1
2019,Land,Rover Range Rover Velar,Diesel,R-Dynamic S 2.0L Diesel SUV 4WD,SUV,1
2019,Land,Rover Range Rover Velar,Diesel,R-Dynamic S 3.0L Diesel SUV 4WD,SUV,2
2019,Land,Rover Range Rover Velar,Diesel,S 2.0L Diesel SUV 4WD,SUV,9
2019,Land,Rover Range Rover Velar,Petrol,R-Dynamic S 2.0L SUV 4WD,SUV,4
2019,Land,Rover Range Rover Velar,Petrol,S 2.0L SUV 4WD,SUV,7
2019,Land,Rover Range Rover Velar,Petrol,SE 2.0L SUV 4WD,SUV,7
2019,Lexus,CT,Hybrid,Luxury 1.8L Hatchback FWD Hybrid,OTHER,1
2019,Lexus,ES,Hybrid,Luxury 2.5L Sedan FWD Hybrid,OTHER,12
2019,Lexus,ES,Hybrid,Sports Luxury 2.5L Sedan FWD Hybrid,OTHER,3
2019,Lexus,IS,Hybrid,F Sport 2.5L Sedan RWD Hybrid,OTHER,1
2019,Lexus,IS,Petrol,F Sport 2.0L Sedan RWD,OTHER,6
2019,Lexus,IS,Petrol,Luxury 2.0L Sedan RWD,OTHER,1
2019,Lexus,LS,Petrol,Sports Luxury 3.5L Sedan RWD,OTHER,4
2019,Lexus,LX,Diesel,4.5L Diesel SUV 4XD,SUV,1
2019,Lexus,LX,Petrol,5.7L SUV 4XD,SUV,3
2019,Lexus,NX,Hybrid,F Sport 2.5L SUV 4WD Hybrid,SUV,2
2019,Lexus,NX,Hybrid,Luxury 2.5L SUV FWD Hybrid,SUV,5
2019,Lexus,NX,Hybrid,Sports Luxury 2.5L SUV 4WD Hybrid,SUV,1
2019,Lexus,NX,Petrol,F Sport 2.0L SUV FWD,SUV,9
2019,Lexus,NX,Petrol,Luxury 2.0L SUV 4WD,SUV,1
2019,Lexus,NX,Petrol,Luxury 2.0L SUV FWD,SUV,2
2019,Lexus,NX,Petrol,Sports Luxury 2.0L SUV 4WD,SUV,7
2019,Lexus,RC,Petrol,F Sport 3.5L Coupe RWD,OTHER,1
2019,Lexus,RX,Hybrid,F Sport 3.5L SUV 4WD Hybrid,SUV,1
2019,Lexus,RX,Hybrid,Sports Luxury 3.5L SUV 4WD Hybrid,SUV,3
2019,Lexus,RX,Petrol,F Sport 2.0L SUV FWD,SUV,1
2019,Lexus,RX,Petrol,F Sport 3.5L SUV 4WD,SUV,5
2019,Lexus,RX,Petrol,Luxury 3.5L SUV 4WD,SUV,15
2019,Lexus,RX,Petrol,Sports Luxury 3.5L SUV 4WD,SUV,2
2019,Lexus,UX,Hybrid,F Sport 2.0L SUV 4WD Hybrid,SUV,3
2019,Lexus,UX,Hybrid,F Sport 2.0L SUV FWD Hybrid,SUV,2
2019,Lexus,UX,Hybrid,Sport Luxury 2.0L SUV FWD Hybrid,SUV,3
2019,Lexus,UX,Petrol,F Sport 2.0L SUV FWD,SUV,4
2019,Lexus,UX,Petrol,Luxury 2.0L SUV FWD,SUV,7
2019,Lexus,UX,Petrol,Sport Luxury 2.0L SUV FWD,SUV,1
2019,MG,GS,Petrol,1.5L SUV FWD,SUV,1
2019,MG,GS,Petrol,X 2.0L SUV 4WD,SUV,5
2019,MG,HS,Petrol,1.5L SUV FWD,SUV,6
2019,MG,MG3,Petrol,1.5L Hatchback FWD,OTHER,24
2019,MG,ZS,Petrol,1.0L SUV FWD,SUV,27
2019,MG,ZS,Petrol,1.5L SUV FWD,SUV,7
2019,MINI,Clubman,Petrol,2.0L Wagon FWD,OTHER,1
2019,MINI,Convertible,Petrol,1.5L Convertible FWD,OTHER,1
2019,MINI,Convertible,Petrol,2.0L Convertible FWD,OTHER,5
2019,MINI,Countryman,Petrol,1.5L SUV FWD,SUV,7
2019,MINI,Countryman,Petrol,2.0L SUV 4WD,SUV,1
2019,MINI,Countryman,Petrol,2.0L SUV FWD,SUV,2
2019,MINI,Hatch,Petrol,1.5L Hatchback FWD,OTHER,6
2019,MINI,Hatch,Petrol,1.5L Hatchback FWD Manual,OTHER,1
2019,MINI,Hatch,Petrol,2.0L Hatchback FWD,OTHER,19
2019,MINI,Hatch,Petrol,2.0L Hatchback FWD Manual,OTHER,7
2019,Mahindra,PIK-UP,Diesel,2.2L Diesel Dual Cab Cab Chassis 4X4 Manual,OTHER,1
2019,Maserati,Ghibli,Petrol,3.0L Sedan RWD,OTHER,3
2019,Maserati,Levante,Petrol,3.0L SUV 4WD,SUV,4
2019,Mazda,2,Petrol,1.5L Hatchback FWD,OTHER,17
2019,Mazda,2,Petrol,1.5L Hatchback FWD Manual,OTHER,7
2019,Mazda,2,Petrol,1.5L Sedan FWD,OTHER,6
2019,Mazda,3,Petrol,2.0L Sedan FWD,OTHER,4
2019,Mazda,3,Petrol,2.5L Sedan FWD,OTHER,1
2019,Mazda,3,Petrol,2.5L Sedan FWD Manual,OTHER,2
2019,Mazda,3,Petrol,Astina 2.5L Hatchback FWD,OTHER,24
2019,Mazda,3,Petrol,Astina 2.5L Hatchback FWD Manual,OTHER,7
2019,Mazda,3,Petrol,Astina 2.5L Sedan FWD,OTHER,5
2019,Mazda,3,Petrol,Evolve 2.0L Hatchback FWD,OTHER,4
2019,Mazda,3,Petrol,Evolve 2.0L Hatchback FWD Manual,OTHER,2
2019,Mazda,3,Petrol,Evolve 2.0L Sedan FWD,OTHER,15
2019,Mazda,3,Petrol,Evolve 2.5L Hatchback FWD,OTHER,10
2019,Mazda,3,Petrol,Evolve 2.5L Hatchback FWD Manual,OTHER,3
2019,Mazda,3,Petrol,Evolve 2.5L Sedan FWD,OTHER,13
2019,Mazda,3,Petrol,Evolve 2.5L Sedan FWD Manual,OTHER,18
2019,Mazda,3,Petrol,GT 2.5L Hatchback FWD,OTHER,27
2019,Mazda,3,Petrol,GT 2.5L Hatchback FWD Manual,OTHER,3
2019,Mazda,3,Petrol,GT 2.5L Sedan FWD,OTHER,4
2019,Mazda,3,Petrol,Pure 2.0L Hatchback FWD,OTHER,22
2019,Mazda,3,Petrol,Pure 2.0L Hatchback FWD Manual,OTHER,3
2019,Mazda,3,Petrol,Pure 2.0L Sedan FWD,OTHER,6
2019,Mazda,3,Petrol,Pure 2.0L Sedan FWD Manual,OTHER,1
2019,Mazda,3,Petrol,Sport 2.0L Hatchback FWD,OTHER,4
2019,Mazda,3,Petrol,Sport 2.0L Sedan FWD,OTHER,3
2019,Mazda,3,Petrol,Sport 2.0L Sedan FWD Manual,OTHER,1
2019,Mazda,3,Petrol,Touring 2.0L Hatchback FWD,OTHER,26
2019,Mazda,3,Petrol,Touring 2.0L Sedan FWD,OTHER,6
2019,Mazda,6,Diesel,2.2L Diesel Sedan FWD,OTHER,1
2019,Mazda,6,Petrol,2.5L Sedan FWD,OTHER,22
2019,Mazda,6,Petrol,2.5L Wagon FWD,OTHER,10
2019,Mazda,BT-50,Diesel,2.2L Diesel Single Cab Cab Chassis RWD Manual,OTHER,11
2019,Mazda,BT-50,Diesel,3.2L Diesel Dual Cab Cab Chassis 4XD,OTHER,6
2019,Mazda,BT-50,Diesel,3.2L Diesel Dual Cab Cab Chassis 4XD Manual,OTHER,1
2019,Mazda,BT-50,Diesel,3.2L Diesel Dual Cab Ute 4XD,UTE,79
2019,Mazda,BT-50,Diesel,3.2L Diesel Dual Cab Ute 4XD Manual,UTE,5
2019,Mazda,BT-50,Diesel,3.2L Diesel Extended Cab Cab Chassis 4XD,OTHER,7
2019,Mazda,BT-50,Diesel,3.2L Diesel Extended Cab Cab Chassis 4XD Manual,OTHER,3
2019,Mazda,BT-50,Diesel,3.2L Diesel Extended Cab Ute 4XD,UTE,9
2019,Mazda,BT-50,Diesel,3.2L Diesel Single Cab Cab Chassis 4XD,OTHER,3
2019,Mazda,BT-50,Diesel,3.2L Diesel Single Cab Cab Chassis 4XD Manual,OTHER,2
2019,Mazda,BT-50,Diesel,Hi-Rider 2.2L Diesel Single Cab Cab Chassis RWD,OTHER,2
2019,Mazda,BT-50,Diesel,Hi-Rider 3.2L Diesel Dual Cab Ute RWD,UTE,25
2019,Mazda,BT-50,Diesel,Hi-Rider 3.2L Diesel Dual Cab Ute RWD Manual,UTE,1
2019,Mazda,BT-50,Diesel,Hi-Rider 3.2L Diesel Extended Cab Cab Chassis RWD,OTHER,4
2019,Mazda,BT-50,Diesel,Hi-Rider 3.2L Diesel Extended Cab Cab Chassis RWD Manual,OTHER,2
2019,Mazda,CX-3,Diesel,1.8L Diesel SUV 4WD,SUV,1
2019,Mazda,CX-3,Diesel,Sport 1.8L Diesel SUV FWD,SUV,1
2019,Mazda,CX-3,Petrol,2.0L SUV 4WD,SUV,5
2019,Mazda,CX-3,Petrol,2.0L SUV FWD,SUV,26
2019,Mazda,CX-3,Petrol,2.0L SUV FWD Manual,SUV,6
2019,Mazda,CX-3,Petrol,LE 2.0L SUV 4WD,SUV,9
2019,Mazda,CX-3,Petrol,LE 2.0L SUV FWD,SUV,2
2019,Mazda,CX-3,Petrol,Sport 2.0L SUV 4WD,SUV,3
2019,Mazda,CX-3,Petrol,Sport 2.0L SUV FWD,SUV,47
2019,Mazda,CX-3,Petrol,Sport 2.0L SUV FWD Manual,SUV,10
2019,Mazda,CX-30,Petrol,Astina 2.0L SUV FWD,SUV,5
2019,Mazda,CX-30,Petrol,Astina 2.5L SUV FWD,SUV,11
2019,Mazda,CX-30,Petrol,Evolve 2.0L SUV FWD,SUV,1
2019,Mazda,CX-5,Diesel,2.2L Diesel SUV 4WD,SUV,44
2019,Mazda,CX-5,Diesel,Sport 2.2L Diesel SUV 4WD,SUV,3
2019,Mazda,CX-5,Petrol,2.0L SUV FWD,SUV,11
2019,Mazda,CX-5,Petrol,2.0L SUV FWD Manual,SUV,18
2019,Mazda,CX-5,Petrol,2.5L SUV 4WD,SUV,151
2019,Mazda,CX-5,Petrol,Sport 2.0L SUV FWD,SUV,59
2019,Mazda,CX-5,Petrol,Sport 2.5L SUV 4WD,SUV,23
2019,Mazda,CX-8,Diesel,2.2L Diesel SUV 4WD,SUV,12
2019,Mazda,CX-8,Diesel,2.2L Diesel SUV FWD,SUV,16
2019,Mazda,CX-9,Petrol,2.5L SUV 4WD,SUV,44
2019,Mazda,CX-9,Petrol,2.5L SUV FWD,SUV,61
2019,Mazda,CX-9,Petrol,LE 2.5L SUV 4WD,SUV,12
2019,Mazda,MX-5,Petrol,1.5L Coupe RWD,OTHER,3
2019,Mazda,MX-5,Petrol,2.0L Convertible RWD Manual,OTHER,2
2019,McLaren,570S,Petrol,3.8L Coupe RWD,OTHER,1
2019,Mercedes-Benz,A-Class,Petrol,1.3L Hatchback FWD,OTHER,18
2019,Mercedes-Benz,A-Class,Petrol,1.3L Sedan FWD,OTHER,24
2019,Mercedes-Benz,A-Class,Petrol,2.0L Hatchback 4WD,OTHER,27
2019,Mercedes-Benz,A-Class,Petrol,2.0L Hatchback FWD,OTHER,8
2019,Mercedes-Benz,A-Class,Petrol,2.0L Sedan 4WD,OTHER,10
2019,Mercedes-Benz,A-Class,Petrol,2.0L Sedan FWD,OTHER,1
2019,Mercedes-Benz,A-Class,Petrol,AMG Line 2.0L Hatchback 4WD,OTHER,11
2019,Mercedes-Benz,AMG GT,Petrol,4.0L Coupe RWD,OTHER,1
2019,Mercedes-Benz,B-Class,Petrol,1.3L Hatchback FWD,OTHER,25
2019,Mercedes-Benz,C-Class,Diesel,1.9L Diesel Sedan RWD,OTHER,8
2019,Mercedes-Benz,C-Class,Petrol,1.5L Convertible RWD,OTHER,1
2019,Mercedes-Benz,C-Class,Petrol,1.5L Coupe RWD,OTHER,5
2019,Mercedes-Benz,C-Class,Petrol,1.5L Sedan RWD,OTHER,15
2019,Mercedes-Benz,C-Class,Petrol,1.5L Wagon RWD,OTHER,1
2019,Mercedes-Benz,C-Class,Petrol,2.0L Coupe RWD,OTHER,10
2019,Mercedes-Benz,C-Class,Petrol,2.0L Sedan RWD,OTHER,44
2019,Mercedes-Benz,C-Class,Petrol,2.0L Wagon RWD,OTHER,2
2019,Mercedes-Benz,C-Class,Petrol,3.0L Coupe 4WD,OTHER,3
2019,Mercedes-Benz,C-Class,Petrol,3.0L Sedan 4WD,OTHER,2
2019,Mercedes-Benz,C-Class,Petrol,3.0L Wagon 4WD,OTHER,1
2019,Mercedes-Benz,C-Class,Petrol,S 4.0L Convertible RWD,OTHER,1
2019,Mercedes-Benz,C-Class,Petrol,S 4.0L Coupe RWD,OTHER,7
2019,Mercedes-Benz,C-Class,Petrol,S 4.0L Sedan RWD,OTHER,13
2019,Mercedes-Benz,C-Class,Petrol,S 4.0L Wagon RWD,OTHER,2
2019,Mercedes-Benz,CLA-Class,Petrol,1.3L Coupe FWD,OTHER,20
2019,Mercedes-Benz,CLA-Class,Petrol,1.6L Coupe FWD,OTHER,6
2019,Mercedes-Benz,CLA-Class,Petrol,1.6L Wagon FWD,OTHER,3
2019,Mercedes-Benz,CLA-Class,Petrol,2.0L Coupe 4WD,OTHER,4
2019,Mercedes-Benz,CLS-Class,Petrol,3.0L Sedan 4WD,OTHER,1
2019,Mercedes-Benz,E-Class,Diesel,1.9L Diesel Coupe RWD,OTHER,2
2019,Mercedes-Benz,E-Class,Diesel,1.9L Diesel Sedan RWD,OTHER,1
2019,Mercedes-Benz,E-Class,Petrol,2.0L Convertible RWD,OTHER,1
2019,Mercedes-Benz,E-Class,Petrol,2.0L Coupe RWD,OTHER,1
2019,Mercedes-Benz,E-Class,Petrol,2.0L Sedan RWD,OTHER,3
2019,Mercedes-Benz,E-Class,Petrol,3.0L Coupe 4WD,OTHER,4
2019,Mercedes-Benz,E-Class,Petrol,3.0L Sedan 4WD,OTHER,2
2019,Mercedes-Benz,E-Class,Petrol,S 4.0L Sedan 4WD,OTHER,1
2019,Mercedes-Benz,EQC,Electric,SUV 4WD,SUV,1
2019,Mercedes-Benz,GLA-Class,Petrol,1.6L SUV FWD,SUV,32
2019,Mercedes-Benz,GLA-Class,Petrol,2.0L SUV 4WD,SUV,15
2019,Mercedes-Benz,GLA-Class,Petrol,Urban Edition 1.6L SUV FWD,SUV,3
2019,Mercedes-Benz,GLC-Class,Diesel,2.1L Diesel SUV 4WD,SUV,9
2019,Mercedes-Benz,GLC-Class,Petrol,2.0L SUV 4WD,SUV,59
2019,Mercedes-Benz,GLC-Class,Petrol,2.0L SUV RWD,SUV,30
2019,Mercedes-Benz,GLC-Class,Petrol,3.0L SUV 4WD,SUV,18
2019,Mercedes-Benz,GLC-Class,Petrol,S 4.0L SUV 4WD,SUV,14
2019,Mercedes-Benz,GLC-Class,Petrol,Urban Edition 2.0L SUV RWD,SUV,1
2019,Mercedes-Benz,GLE-Class,Diesel,2.0L Diesel SUV 4WD,SUV,40
2019,Mercedes-Benz,GLE-Class,Diesel,2.9L Diesel SUV 4WD,SUV,8
2019,Mercedes-Benz,GLE-Class,Petrol,3.0L SUV 4WD,SUV,12
2019,Mercedes-Benz,GLS-Class,Diesel,2.9L Diesel SUV 4WD,SUV,12
2019,Mercedes-Benz,GLS-Class,Diesel,Sport 3.0L Diesel SUV 4WD,SUV,1
2019,Mercedes-Benz,S-Class,Diesel,2.9L Diesel Sedan RWD,OTHER,3
2019,Mercedes-Benz,SLC-Class,Petrol,2.0L Coupe RWD,OTHER,8
2019,Mercedes-Benz,Sprinter,Diesel,2.1L Diesel Commercial Van MWB RWD,OTHER,1
2019,Mercedes-Benz,Sprinter,Diesel,2.1L Diesel Single Cab Cab Chassis LWB RWD,OTHER,1
2019,Mercedes-Benz,V-Class,Diesel,2.1L Diesel People Mover MWB RWD,OTHER,2
2019,Mercedes-Benz,V-Class,Diesel,Avantgarde 2.1L Diesel People Mover MWB RWD,OTHER,9
2019,Mercedes-Benz,Vito,Diesel,2.1L Diesel Commercial Van LWB RWD,OTHER,18
2019,Mercedes-Benz,Vito,Diesel,2.1L Diesel Commercial Van SWB RWD,OTHER,5
2019,Mercedes-Benz,Vito,Diesel,2.1L Diesel Dual Cab Commercial Van LWB RWD,OTHER,1
2019,Mercedes-Benz,X-Class,Diesel,Power 2.3L Diesel Dual Cab Ute 4XD,UTE,2
2019,Mercedes-Benz,X-Class,Diesel,Power 3.0L Diesel Dual Cab Ute 4XD,UTE,13
2019,Mercedes-Benz,X-Class,Diesel,Pure 2.3L Diesel Dual Cab Ute 4XD,UTE,2
2019,Mitsubishi,ASX,Petrol,2.0L SUV FWD,SUV,125
2019,Mitsubishi,ASX,Petrol,2.4L SUV FWD,SUV,8
2019,Mitsubishi,ASX,Petrol,ADAS 2.0L SUV FWD,SUV,45
2019,Mitsubishi,Eclipse Cross,Petrol,1.5L SUV 4WD,SUV,4
2019,Mitsubishi,Eclipse Cross,Petrol,1.5L SUV FWD,SUV,54
2019,Mitsubishi,Mirage,Petrol,1.2L Hatchback FWD,OTHER,5
2019,Mitsubishi,Outlander,Diesel,2.2L Diesel SUV 4WD,SUV,9
2019,Mitsubishi,Outlander,Hybrid,ES ADAS 2.0L SUV 4WD Hybrid,SUV,6
2019,Mitsubishi,Outlander,Hybrid,Exceed 2.0L SUV 4WD Hybrid,SUV,5
2019,Mitsubishi,Outlander,Hybrid,Exceed 2.4L SUV 4WD Hybrid,SUV,1
2019,Mitsubishi,Outlander,Petrol,2.0L SUV FWD Manual,SUV,1
2019,Mitsubishi,Outlander,Petrol,2.4L SUV 4WD,SUV,33
2019,Mitsubishi,Outlander,Petrol,2.4L SUV FWD,SUV,99
2019,Mitsubishi,Outlander,Petrol,ADAS 2.4L SUV 4WD,SUV,13
2019,Mitsubishi,Outlander,Petrol,ADAS 2.4L SUV FWD,SUV,30
2019,Mitsubishi,Pajero,Diesel,3.2L Diesel SUV 4XD,SUV,42
2019,Mitsubishi,Pajero Sport,Diesel,2.4L Diesel SUV 4XD,SUV,99
2019,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Cab Chassis 4XD Manual,OTHER,6
2019,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Ute 4XD,UTE,145
2019,Mitsubishi,Triton,Diesel,2.4L Diesel Dual Cab Ute 4XD Manual,UTE,52
2019,Mitsubishi,Triton,Diesel,2.4L Diesel Extended Cab Ute 4XD,UTE,11
2019,Mitsubishi,Triton,Diesel,2.4L Diesel Single Cab Cab Chassis 4XD,OTHER,5
2019,Mitsubishi,Triton,Diesel,2.4L Diesel Single Cab Cab Chassis 4XD Manual,OTHER,3
2019,Mitsubishi,Triton,Diesel,2.4L Diesel Single Cab Cab Chassis RWD,OTHER,9
2019,Mitsubishi,Triton,Diesel,ADAS 2.4L Diesel Dual Cab Cab Chassis 4XD,OTHER,13
2019,Mitsubishi,Triton,Diesel,ADAS 2.4L Diesel Dual Cab Ute 4XD,UTE,8
2019,Mitsubishi,Triton,Diesel,ADAS 2.4L Diesel Dual Cab Ute 4XD Manual,UTE,15
2019,Mitsubishi,Triton,Diesel,ADAS 2.4L Diesel Dual Cab Ute RWD,UTE,23
2019,Mitsubishi,Triton,Diesel,Premium 2.4L Diesel Dual Cab Ute 4XD,UTE,63
2019,Mitsubishi,Triton,Petrol,2.4L Single Cab Cab Chassis RWD Manual,OTHER,2
2019,Nissan,370Z,Petrol,3.7L Coupe RWD,OTHER,4
2019,Nissan,JUKE,Petrol,1.6L SUV 4WD,SUV,2
2019,Nissan,LEAF,Electric,Hatchback FWD,OTHER,12
2019,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Cab Chassis 4XD,OTHER,3
2019,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute 4XD,UTE,122
2019,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute 4XD Manual,UTE,22
2019,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute RWD,UTE,45
2019,Nissan,Navara,Diesel,2.3L Diesel Dual Cab Ute RWD Manual,UTE,15
2019,Nissan,Navara,Diesel,2.3L Diesel Extended Cab Cab Chassis 4XD Manual,OTHER,1
2019,Nissan,Navara,Diesel,2.3L Diesel Extended Cab Ute 4XD,UTE,1
2019,Nissan,Navara,Diesel,2.3L Diesel Single Cab Cab Chassis 4XD Manual,OTHER,1
2019,Nissan,Navara,Diesel,2.3L Diesel Single Cab Cab Chassis RWD Manual,OTHER,7
2019,Nissan,Pathfinder,Petrol,3.5L SUV 4WD,SUV,3
2019,Nissan,Pathfinder,Petrol,3.5L SUV FWD,SUV,18
2019,Nissan,Pathfinder,Petrol,N-TREK 3.5L SUV FWD,SUV,7
2019,Nissan,Patrol,Petrol,5.6L SUV 4XD,SUV,78
2019,Nissan,QASHQAI,Petrol,2.0L SUV FWD,SUV,90
2019,Nissan,QASHQAI,Petrol,2.0L SUV FWD Manual,SUV,1
2019,Nissan,X-TRAIL,Diesel,2.0L Diesel SUV 4WD,SUV,7
2019,Nissan,X-TRAIL,Petrol,2.5L SUV 4WD,SUV,48
2019,Nissan,X-TRAIL,Petrol,2.5L SUV FWD,SUV,207
2019,Peugeot,308,Petrol,1.2L Hatchback FWD,OTHER,1
2019,Peugeot,308,Petrol,1.6L Hatchback FWD,OTHER,1
2019,Peugeot,3008,Diesel,2.0L Diesel SUV FWD,SUV,3
2019,Peugeot,3008,Petrol,1.6L SUV FWD,SUV,6
2019,Peugeot,5008,Diesel,2.0L Diesel SUV FWD,SUV,5
2019,Peugeot,Expert,Diesel,2.0L Diesel Commercial Van SWB FWD,OTHER,1
2019,Porsche,911,Petrol,3.0L Coupe 4WD,OTHER,4
2019,Porsche,911,Petrol,3.0L Coupe RWD,OTHER,2
2019,Porsche,911,Petrol,4.0L Coupe RWD,OTHER,3
2019,Porsche,911,Petrol,RS 4.0L Coupe RWD,OTHER,2
2019,Porsche,Cayenne,Hybrid,3.0L SUV 4WD Hybrid,SUV,2
2019,Porsche,Cayenne,Petrol,2.9L SUV 4WD,SUV,10
2019,Porsche,Cayenne,Petrol,3.0L SUV 4WD,SUV,15
2019,Porsche,Cayenne,Petrol,4.0L SUV 4WD,SUV,1
2019,Porsche,Macan,Petrol,2.0L SUV 4WD,SUV,12
2019,Porsche,Macan,Petrol,2.9L SUV 4WD,SUV,1
2019,Porsche,Macan,Petrol,3.0L SUV 4WD,SUV,14
2019,Porsche,Panamera,Petrol,3.0L Sedan 4WD,OTHER,1
2019,RAM,1500,Diesel,3.0L Diesel Dual Cab Ute SWB 4XD,UTE,5
2019,RAM,1500,Petrol,5.7L Crew Cab Ute SWB 4XD,UTE,5
2019,RAM,1500,Petrol,5.7L Dual Cab Ute SWB 4XD,UTE,19
2019,RAM,1500,Petrol,RamBox 5.7L Dual Cab Ute SWB 4XD,UTE,8
2019,Renault,Captur,Petrol,1.3L SUV FWD,SUV,8
2019,Renault,Kangoo,Diesel,1.5L Diesel Commercial Van LWB FWD,OTHER,1
2019,Renault,Kangoo,Petrol,1.2L Commercial Van SWB FWD,OTHER,1
2019,Renault,Koleos,Diesel,2.0L Diesel SUV 4WD,SUV,2
2019,Renault,Koleos,Petrol,2.5L SUV 4WD,SUV,6
2019,Renault,Koleos,Petrol,2.5L SUV FWD,SUV,11
2019,Renault,Master,Diesel,110kW 2.3L Diesel Commercial Van LWB FWD,OTHER,4
2019,Renault,Master,Diesel,2.3L Diesel Commercial Van LWB FWD,OTHER,1
2019,Renault,Megane,Petrol,1.2L Hatchback FWD,OTHER,3
2019,Renault,Megane,Petrol,1.8L Hatchback FWD,OTHER,1
2019,Renault,Megane,Petrol,1.8L Hatchback FWD Manual,OTHER,3
2019,Renault,Trafic,Diesel,1.6L Diesel Commercial Van LWB FWD Manual,OTHER,1
2019,Renault,Trafic,Diesel,1.6L Diesel Commercial Van SWB FWD Manual,OTHER,1
2019,Renault,Trafic,Diesel,125kW 2.0L Diesel Commercial Van LWB FWD,OTHER,1
2019,Renault,Trafic,Diesel,125kW 2.0L Diesel Commercial Van SWB FWD,OTHER,2
2019,Rolls-Royce,Cullinan,Petrol,6.7L SUV 4WD,SUV,2
2019,Rolls-Royce,Dawn,Petrol,6.6L Convertible RWD,OTHER,1
2019,SKODA,Fabia,Petrol,1.0L Wagon FWD,OTHER,4
2019,SKODA,Karoq,Petrol,1.5L SUV FWD,SUV,7
2019,SKODA,Kodiaq,Petrol,2.0L SUV 4X4,SUV,19
2019,SKODA,Kodiaq,Petrol,Sportline 2.0L SUV 4X4,SUV,9
2019,SKODA,Octavia,Petrol,1.4L Sedan FWD,OTHER,4
2019,SKODA,Octavia,Petrol,1.4L Wagon FWD,OTHER,6
2019,SKODA,Octavia,Petrol,245 2.0L Sedan FWD,OTHER,1
2019,SKODA,Octavia,Petrol,245 2.0L Wagon FWD,OTHER,1
2019,SKODA,Rapid,Petrol,1.4L Hatchback FWD,OTHER,1
2019,SKODA,Superb,Petrol,2.0L Sedan FWD,OTHER,1
2019,SKODA,Superb,Petrol,2.0L Wagon FWD,OTHER,1
2019,SKODA,Superb,Petrol,Style 2.0L Wagon FWD,OTHER,3
2019,SsangYong,Musso,Diesel,2.2L Diesel Dual Cab Ute LWB 4XD,UTE,3
2019,SsangYong,Rexton,Diesel,2.2L Diesel SUV 4XD,SUV,1
2019,Subaru,BRZ,Petrol,2.0L Coupe RWD,OTHER,2
2019,Subaru,BRZ,Petrol,2.0L Coupe RWD Manual,OTHER,16
2019,Subaru,BRZ,Petrol,Limited Edition 2.0L Coupe RWD Manual,OTHER,1
2019,Subaru,Forester,Hybrid,2.0L SUV 4WD Hybrid,SUV,3
2019,Subaru,Forester,Petrol,2.5L SUV 4WD,SUV,122
2019,Subaru,Impreza,Petrol,2.0L Hatchback 4WD,OTHER,22
2019,Subaru,Impreza,Petrol,2.0L Sedan 4WD,OTHER,14
2019,Subaru,Levorg,Petrol,2.0L Wagon 4WD,OTHER,8
2019,Subaru,Liberty,Petrol,2.5L Sedan 4WD,OTHER,4
2019,Subaru,Liberty,Petrol,3.6L Sedan 4WD,OTHER,1
2019,Subaru,Liberty,Petrol,Premium 2.5L Sedan 4WD,OTHER,1
2019,Subaru,Outback,Diesel,2.0L Diesel SUV 4WD,SUV,12
2019,Subaru,Outback,Diesel,Premium 2.0L Diesel SUV 4WD,SUV,3
2019,Subaru,Outback,Petrol,2.5L SUV 4WD,SUV,27
2019,Subaru,Outback,Petrol,3.6L SUV 4WD,SUV,8
2019,Subaru,Outback,Petrol,Premium 2.5L SUV 4WD,SUV,23
2019,Subaru,WRX,Petrol,2.0L Sedan 4WD,OTHER,8
2019,Subaru,WRX,Petrol,2.0L Sedan 4WD Manual,OTHER,6
2019,Subaru,WRX,Petrol,2.5L Sedan 4WD Manual,OTHER,2
2019,Subaru,WRX,Petrol,Kuro Edition 2.5L Sedan 4WD Manual,OTHER,2
