Year,Make,Model,Price,Mileage,Location,Additional,Fuel Type,Car Type,Scraping Time,Source,Car Build,MSRP,Retention Rate,Age,Fuel Type Adjusted
2023,Mercedes-Benz,EQE,97800,7167,VIC,Drive Away,Electric,Sedan RWD,1717246687,Drive,OTHER,133575,0.732172937,1,Electric
2023,Mercedes-Benz,EQE,97800,3569,VIC,Drive Away,Electric,Sedan RWD,1719026024,Drive,OTHER,133575,0.732172937,1,Electric
2022,Tesla,Model 3,47950,34829,VIC,*Excl. Govt. Charges,Electric,Sedan RWD,1716604817,Drive,OTHER,65500,0.732061069,2,Electric
2022,Tesla,Model 3,47950,49500,VIC,*Excl. Govt. Charges,Electric,Sedan RWD,1718428815,Drive,OTHER,65500,0.732061069,2,Electric
2023,Lexus,RZ,88990,8476,QLD,Drive Away,Electric,Luxury SUV 4WD,1718428452,Drive,SUV,121675,0.731374563,1,Electric
2020,Lexus,NX,48990,51897,QLD,Drive Away,Hybrid,F Sport 2.5L SUV FWD Hybrid,1715394434,Drive,SUV,67000,0.73119403,4,Hybrid
2021,Hyundai,Kona,42377,19371,WA,*Excl. Govt. Charges,Electric,Highlander SUV FWD,1718429061,Drive,SUV,58000,0.730637931,3,Electric
2019,Toyota,Camry,29990,52631,NSW,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1719639736,Drive,OTHER,41090,0.72986128,5,Hybrid
2019,Toyota,Camry,29990,60007,NSW,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1714183161,Drive,OTHER,41090,0.72986128,5,Hybrid
2019,Toyota,Camry,29984,111748,SA,Drive Away,Hybrid,2.5L Sedan FWD Hybrid,1717246458,Drive,OTHER,41090,0.729715259,5,Hybrid
2019,Nissan,X-TRAIL,21880,91599,QLD,*Excl. Govt. Charges,Petrol,2.5L SUV FWD,1719638508,Drive,SUV,29990,0.729576526,5,Conventional
2021,MG,HS,18530,61987,TAS,Drive Away,Petrol,1.5L SUV FWD,1714183627,Drive,SUV,25420,0.72895358,3,Conventional
2021,MG,HS,18530,74073,TAS,Drive Away,Petrol,1.5L SUV FWD,1718428586,Drive,SUV,25420,0.72895358,3,Conventional
2022,MG,HS Plus EV,31820,6000,SA,Drive Away,Hybrid,1.5L SUV FWD Hybrid,1718428683,Drive,SUV,43690,0.728313115,2,Hybrid
2023,Mercedes-Benz,EQE,111800,7838,VIC,Drive Away,Electric,Sedan 4WD,1720827115,Drive,OTHER,153575,0.72798307,1,Electric
2022,MG,HS Plus EV,31790,8169,QLD,*Excl. Govt. Charges,Hybrid,1.5L SUV FWD Hybrid,1718428251,Drive,SUV,43690,0.727626459,2,Hybrid
2019,Ford,Ranger,29956,165537,SA,*Excl. Govt. Charges,Diesel,3.2L Diesel Dual Cab Ute 4XD,1720826138,Drive,UTE,41190,0.727263899,5,Conventional
2022,Tesla,Model 3,47590,36053,QLD,*Excl. Govt. Charges,Electric,Sedan RWD,1716006983,Drive,OTHER,65500,0.726564885,2,Electric
2021,Tesla,Model 3,43490,50985,VIC,*Excl. Govt. Charges,Electric,Sedan RWD,1711777483,Drive,OTHER,59900,0.726043406,3,Electric
2021,Tesla,Model 3,53240,54011,WA,Drive Away,Electric,Sedan 4WD,1720826670,Drive,OTHER,73400,0.725340599,3,Electric
2023,Mercedes-Benz,EQE,96800,4736,VIC,Drive Away,Electric,Sedan RWD,1720827095,Drive,OTHER,133575,0.724686506,1,Electric
2020,Hyundai,Kona,43990,29175,QLD,Drive Away,Electric,Elite SUV FWD,1718429465,Drive,SUV,60740,0.724234442,4,Electric
2021,Hyundai,Kona,41977,20470,WA,*Excl. Govt. Charges,Electric,Highlander SUV FWD,1716008725,Drive,SUV,58000,0.723741379,3,Electric
2021,Hyundai,Kona,41977,20426,WA,*Excl. Govt. Charges,Electric,Highlander SUV FWD,1717824048,Drive,SUV,58000,0.723741379,3,Electric
2022,Tesla,Model 3,47390,26018,NSW,Drive Away,Electric,Sedan RWD,1716008293,Drive,OTHER,65500,0.72351145,2,Electric
2023,Lexus,RZ,87990,12174,QLD,Drive Away,Electric,Luxury SUV 4WD,1712976791,Drive,SUV,121675,0.723155948,1,Electric
2023,Lexus,RZ,87990,11586,QLD,Drive Away,Electric,Luxury SUV 4WD,1720826673,Drive,SUV,121675,0.723155948,1,Electric
2023,Kia,EV6,71988,15561,WA,*Excl. Govt. Charges,Electric,SUV 4WD,1712377236,Drive,SUV,99590,0.722843659,1,Electric
2019,Nissan,X-TRAIL,21663,118113,VIC,Drive Away,Petrol,2.5L SUV FWD,1720826590,Drive,SUV,29990,0.72234078,5,Conventional
2022,BMW,iX3,82995,14074,NSW,Drive Away,Electric,SUV RWD,1716007506,Drive,SUV,114900,0.72232376,2,Electric
2022,BMW,iX3,82995,16732,NSW,Drive Away,Electric,SUV RWD,1716606493,Drive,SUV,114900,0.72232376,2,Electric
2022,BMW,iX3,82995,10858,NSW,Drive Away,Electric,SUV RWD,1712976869,Drive,SUV,114900,0.72232376,2,Electric
2023,Lexus,RZ,87888,2293,WA,*Excl. Govt. Charges,Electric,Luxury SUV 4WD,1719025662,Drive,SUV,121675,0.722317649,1,Electric
2019,Lexus,UX,40989,35510,WA,*Excl. Govt. Charges,Petrol,F Sport 2.0L SUV FWD,1718428325,Drive,SUV,56950,0.719736611,5,Conventional
2022,Kia,Niro Plus,29990,56000,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1719639006,Drive,SUV,41710,0.719012227,2,Hybrid
2022,Kia,Niro Plus,29990,58082,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1719639152,Drive,SUV,41710,0.719012227,2,Hybrid
2022,Kia,Niro Plus,29990,44048,QLD,*Excl. Govt. Charges,Hybrid,S 1.6L SUV FWD Hybrid,1716605211,Drive,SUV,41710,0.719012227,2,Hybrid
2019,Toyota,Corolla,16777,274124,NSW,Drive Away,Petrol,2.0L Hatchback FWD,1717247339,Drive,OTHER,23335,0.718962931,5,Conventional
2022,Kia,Niro Plus,29980,60571,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1711776736,Drive,SUV,41710,0.718772477,2,Hybrid
2022,Kia,Niro Plus,29980,60480,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1711776724,Drive,SUV,41710,0.718772477,2,Hybrid
2019,Toyota,Camry,23990,86663,QLD,Drive Away,Petrol,2.5L Sedan FWD,1720826147,Drive,OTHER,33390,0.718478586,5,Conventional
2019,Toyota,Camry,23990,129392,WA,*Excl. Govt. Charges,Petrol,2.5L Sedan FWD,1713580477,Drive,OTHER,33390,0.718478586,5,Conventional
2019,Toyota,Camry,23980,129544,WA,*Excl. Govt. Charges,Petrol,2.5L Sedan FWD,1719027264,Drive,OTHER,33390,0.718179096,5,Conventional
2022,Kia,Niro Plus,29950,49851,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1718428043,Drive,SUV,41710,0.718053225,2,Hybrid
2021,Tesla,Model 3,42990,46732,WA,*Excl. Govt. Charges,Electric,Sedan RWD,1716605839,Drive,OTHER,59900,0.71769616,3,Electric
2021,Tesla,Model 3,42988,24700,VIC,*Excl. Govt. Charges,Electric,Sedan RWD,1719025537,Drive,OTHER,59900,0.717662771,3,Electric
2019,Toyota,Camry,23956,74143,SA,*Excl. Govt. Charges,Petrol,2.5L Sedan FWD,1717824458,Drive,OTHER,33390,0.717460317,5,Conventional
2023,Mercedes-Benz,EQE,95800,7167,VIC,Drive Away,Electric,Sedan RWD,1713581078,Drive,OTHER,133575,0.717200075,1,Electric
2023,Mercedes-Benz,EQE,95800,8085,VIC,Drive Away,Electric,Sedan RWD,1712378216,Drive,OTHER,133575,0.717200075,1,Electric
2021,Tesla,Model 3,42950,66471,VIC,*Excl. Govt. Charges,Electric,Sedan RWD,1714786999,Drive,OTHER,59900,0.717028381,3,Electric
2021,Tesla,Model 3,42950,31242,VIC,*Excl. Govt. Charges,Electric,Sedan RWD,1719026198,Drive,OTHER,59900,0.717028381,3,Electric
2022,Tesla,Model 3,46950,34829,VIC,*Excl. Govt. Charges,Electric,Sedan RWD,1715393521,Drive,OTHER,65500,0.716793893,2,Electric
2019,Nissan,X-TRAIL,21490,85778,QLD,Drive Away,Petrol,2.5L SUV FWD,1720826303,Drive,SUV,29990,0.716572191,5,Conventional
2022,Kia,Niro Plus,29888,48182,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1716604852,Drive,SUV,41710,0.716566771,2,Hybrid
2019,Ford,Ranger,29490,164211,WA,*Excl. Govt. Charges,Diesel,3.2L Diesel Dual Cab Ute 4XD,1719025752,Drive,UTE,41190,0.715950473,5,Conventional
2019,Toyota,Camry,23888,116671,WA,*Excl. Govt. Charges,Petrol,2.5L Sedan FWD,1711777115,Drive,OTHER,33390,0.71542378,5,Conventional
2019,Toyota,Camry,23888,134912,WA,*Excl. Govt. Charges,Petrol,2.5L Sedan FWD,1714182698,Drive,OTHER,33390,0.71542378,5,Conventional
2021,Lexus,UX,52926,5841,QLD,Drive Away,Electric,Luxury SUV FWD,1718427709,Drive,SUV,74000,0.715216216,3,Electric
2021,Hyundai,Kona,38977,19626,WA,*Excl. Govt. Charges,Electric,Elite SUV FWD,1716606262,Drive,SUV,54500,0.715174312,3,Electric
2021,Hyundai,Kona,38977,18183,WA,*Excl. Govt. Charges,Electric,Elite SUV FWD,1717247685,Drive,SUV,54500,0.715174312,3,Electric
2020,Mercedes-Benz,EQC,99900,41560,QLD,Drive Away,Electric,SUV 4WD,1711776434,Drive,SUV,139700,0.715103794,4,Electric
2023,Mercedes-Benz,EQE,109800,5175,VIC,Drive Away,Electric,Sedan 4WD,1719640199,Drive,OTHER,153575,0.714960117,1,Electric
2023,Mercedes-Benz,EQE,109800,5777,VIC,Drive Away,Electric,Sedan 4WD,1719640315,Drive,OTHER,153575,0.714960117,1,Electric
2023,Mercedes-Benz,EQE,109800,7576,VIC,Drive Away,Electric,Sedan 4WD,1716604751,Drive,OTHER,153575,0.714960117,1,Electric
2023,Mercedes-Benz,EQE,109800,2680,VIC,Drive Away,Electric,Sedan 4WD,1718428908,Drive,OTHER,153575,0.714960117,1,Electric
2023,Mercedes-Benz,EQE,109800,9463,VIC,Drive Away,Electric,Sedan 4WD,1713581240,Drive,OTHER,153575,0.714960117,1,Electric
2023,Mercedes-Benz,EQE,109800,4968,VIC,Drive Away,Electric,Sedan 4WD,1719027230,Drive,OTHER,153575,0.714960117,1,Electric
2021,Hyundai,Kona,38963,23145,SA,*Excl. Govt. Charges,Electric,Elite SUV FWD,1716007477,Drive,SUV,54500,0.714917431,3,Electric
2020,MG,ZS EV,29990,29265,NSW,*Excl. Govt. Charges,Electric,SUV FWD,1717824802,Drive,SUV,41990,0.714217671,4,Electric
2023,Lexus,RZ,86890,11008,QLD,Drive Away,Electric,Luxury SUV 4WD,1719640181,Drive,SUV,121675,0.714115472,1,Electric
2020,MG,ZS EV,29980,12751,SA,*Excl. Govt. Charges,Electric,SUV FWD,1719025467,Drive,SUV,41990,0.713979519,4,Electric
2021,Hyundai,Kona,41377,19371,WA,*Excl. Govt. Charges,Electric,Highlander SUV FWD,1719026945,Drive,SUV,58000,0.713396552,3,Electric
2022,Kia,Niro Plus,29755,58895,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1712977962,Drive,SUV,41710,0.713378087,2,Hybrid
2022,BMW,iX3,81800,18509,NSW,Drive Away,Electric,SUV RWD,1712977318,Drive,SUV,114900,0.711923412,2,Electric
2020,MG,ZS EV,29888,6226,QLD,Drive Away,Electric,SUV FWD,1720826245,Drive,SUV,41990,0.711788521,4,Electric
2019,Hyundai,IONIQ,26789,83009,SA,*Excl. Govt. Charges,Electric,Elite FWD,1713581138,Drive,OTHER,37665,0.71124386,5,Electric
2019,Toyota,RAV4,31990,119575,QLD,*Excl. Govt. Charges,Hybrid,2.5L SUV 4WD Hybrid,1717824577,Drive,SUV,44990,0.711046899,5,Hybrid
2021,Hyundai,Kona,41097,20456,NSW,Drive Away,Electric,Highlander SUV FWD,1718429132,Drive,SUV,58000,0.708568966,3,Electric
2023,Mercedes-Benz,EQE,108800,6210,VIC,Drive Away,Electric,Sedan 4WD,1720827045,Drive,OTHER,153575,0.708448641,1,Electric
2021,Tesla,Model 3,42399,45495,WA,*Excl. Govt. Charges,Electric,Sedan RWD,1713581089,Drive,OTHER,59900,0.707829716,3,Electric
2021,MG,HS,17990,55122,QLD,Drive Away,Petrol,1.5L SUV FWD,1713580148,Drive,SUV,25420,0.707710464,3,Conventional
2021,MG,HS,17990,47788,QLD,Drive Away,Petrol,1.5L SUV FWD,1720826992,Drive,SUV,25420,0.707710464,3,Conventional
2019,Toyota,Camry,31190,64626,VIC,*Excl. Govt. Charges,Petrol,3.5L Sedan FWD,1716006987,Drive,OTHER,44090,0.707416648,5,Conventional
2023,Lexus,RZ,85990,9500,QLD,Drive Away,Electric,Luxury SUV 4WD,1716604909,Drive,SUV,121675,0.706718718,1,Electric
2021,Hyundai,Kona,40977,20426,WA,*Excl. Govt. Charges,Electric,Highlander SUV FWD,1716605863,Drive,SUV,58000,0.7065,3,Electric
2021,Hyundai,Kona,40977,20470,WA,*Excl. Govt. Charges,Electric,Highlander SUV FWD,1720826300,Drive,SUV,58000,0.7065,3,Electric
2019,Hyundai,IONIQ,23993,59893,SA,*Excl. Govt. Charges,Hybrid,Elite 1.6L FWD Hybrid,1713580196,Drive,OTHER,33990,0.705884084,5,Hybrid
2021,Tesla,Model 3,42220,37748,NSW,Drive Away,Electric,Sedan RWD,1716007582,Drive,OTHER,59900,0.704841402,3,Electric
2020,Tesla,Model 3,63390,28665,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1714788081,Drive,OTHER,90000,0.704333333,4,Electric
2022,BMW,iX3,80895,14185,NSW,Drive Away,Electric,SUV RWD,1714182717,Drive,SUV,114900,0.704046997,2,Electric
2019,Toyota,Camry,31040,61600,WA,Drive Away,Petrol,3.5L Sedan FWD,1712976802,Drive,OTHER,44090,0.704014516,5,Conventional
2023,Mercedes-Benz,EQE,107800,11540,VIC,Drive Away,Electric,Sedan 4WD,1714183114,Drive,OTHER,153575,0.701937164,1,Electric
2023,Mercedes-Benz,EQE,107800,10222,VIC,Drive Away,Electric,Sedan 4WD,1714787653,Drive,OTHER,153575,0.701937164,1,Electric
2021,Toyota,Camry,29990,94768,QLD,Drive Away,Hybrid,2.5L Sedan FWD Hybrid,1712976724,Drive,OTHER,42790,0.700864688,3,Hybrid
2021,Toyota,Camry,29989,92976,WA,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1711776216,Drive,OTHER,42790,0.700841318,3,Hybrid
2019,Nissan,X-TRAIL,21000,121924,NSW,Drive Away,Petrol,2.5L SUV FWD,1714183211,Drive,SUV,29990,0.700233411,5,Conventional
2021,Hyundai,IONIQ,34990,23210,QLD,Drive Away,Electric,Elite FWD,1719638579,Drive,OTHER,49970,0.700220132,3,Electric
2019,Hyundai,IONIQ,34293,29948,WA,Drive Away,Electric,Premium FWD,1714182134,Drive,OTHER,48990,0.7,5,Electric
2019,Ford,Ranger,28830,174211,ACT,Drive Away,Diesel,3.2L Diesel Dual Cab Ute 4XD,1715393624,Drive,UTE,41190,0.699927167,5,Conventional
2020,Tesla,Model 3,62815,20852,WA,Drive Away,Electric,Sedan 4WD,1719638219,Drive,OTHER,90000,0.697944444,4,Electric
2021,Hyundai,Kona,37997,23308,SA,*Excl. Govt. Charges,Electric,Elite SUV FWD,1717824387,Drive,SUV,54500,0.697192661,3,Electric
2021,Hyundai,Kona,40377,19371,WA,*Excl. Govt. Charges,Electric,Highlander SUV FWD,1713580361,Drive,SUV,58000,0.696155172,3,Electric
2019,Ford,Ranger,28650,164211,WA,*Excl. Govt. Charges,Diesel,3.2L Diesel Dual Cab Ute 4XD,1711777622,Drive,UTE,41190,0.695557174,5,Conventional
2023,Mercedes-Benz,EQE,106800,2002,VIC,Drive Away,Electric,Sedan 4WD,1719026868,Drive,OTHER,153575,0.695425688,1,Electric
2023,Kia,EV6,68988,15561,WA,*Excl. Govt. Charges,Electric,SUV 4WD,1719638386,Drive,SUV,99590,0.692720153,1,Electric
2022,MG,ZS EV,28990,20487,QLD,Drive Away,Electric,SUV FWD,1717246465,Drive,SUV,41990,0.690402477,2,Electric
2021,MG,HS,17500,139266,NSW,Drive Away,Petrol,1.5L SUV FWD,1717247806,Drive,SUV,25420,0.688434304,3,Conventional
2021,MG,HS,17500,58410,WA,*Excl. Govt. Charges,Petrol,1.5L SUV FWD,1714787839,Drive,SUV,25420,0.688434304,3,Conventional
2023,LDV,eT60,63977,3484,WA,*Excl. Govt. Charges,Electric,Dual Cab Ute RWD,1719025844,Drive,UTE,92990,0.68799871,1,Electric
2021,Hyundai,Kona,37440,23308,SA,*Excl. Govt. Charges,Electric,Elite SUV FWD,1712378614,Drive,SUV,54500,0.686972477,3,Electric
2020,Tesla,Model 3,61750,20852,WA,Drive Away,Electric,Sedan 4WD,1714787172,Drive,OTHER,90000,0.686111111,4,Electric
2019,Nissan,X-TRAIL,20485,121924,NSW,Drive Away,Petrol,2.5L SUV FWD,1715394434,Drive,SUV,29990,0.68306102,5,Conventional
2022,Audi,e-tron,113000,4971,QLD,Drive Away,Electric,SUV 4WD,1717247368,Drive,SUV,165575,0.68247018,2,Electric
2020,Tesla,Model 3,61390,28665,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1719026063,Drive,OTHER,90000,0.682111111,4,Electric
2022,Audi,e-tron,112880,2511,NSW,*Excl. Govt. Charges,Electric,SUV 4WD,1719027080,Drive,SUV,165575,0.681745433,2,Electric
2019,Toyota,Camry,29998,75727,WA,*Excl. Govt. Charges,Petrol,3.5L Sedan FWD,1717824158,Drive,OTHER,44090,0.680381039,5,Conventional
2021,Hyundai,IONIQ,33990,17754,VIC,Drive Away,Electric,Elite FWD,1712976946,Drive,OTHER,49970,0.680208125,3,Electric
2019,Toyota,Camry,29990,129634,QLD,*Excl. Govt. Charges,Petrol,3.5L Sedan FWD,1716604927,Drive,OTHER,44090,0.680199592,5,Conventional
2021,Hyundai,IONIQ,33980,20409,NSW,Drive Away,Electric,Elite FWD,1716007184,Drive,OTHER,49970,0.680008005,3,Electric
2019,Hyundai,IONIQ,25555,83009,SA,*Excl. Govt. Charges,Electric,Elite FWD,1714182850,Drive,OTHER,37665,0.678481349,5,Electric
2022,BMW,iX3,77900,9430,NSW,Drive Away,Electric,SUV RWD,1713580788,Drive,SUV,114900,0.677980853,2,Electric
2021,Tesla,Model 3,40582,75713,ACT,Drive Away,Electric,Sedan RWD,1717825131,Drive,OTHER,59900,0.677495826,3,Electric
2022,BMW,iX3,77840,26322,NSW,Drive Away,Electric,SUV RWD,1715394424,Drive,SUV,114900,0.67745866,2,Electric
2022,Kia,Niro Plus,28220,51344,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1719638473,Drive,SUV,41710,0.676576361,2,Hybrid
2020,Tesla,Model 3,49866,19585,QLD,Drive Away,Electric,Sedan RWD,1716605664,Drive,OTHER,73900,0.674776725,4,Electric
2022,Tesla,Model 3,44197,51222,WA,Drive Away,Electric,Sedan RWD,1713581476,Drive,OTHER,65500,0.674763359,2,Electric
2022,BMW,iX3,77476,28566,WA,*Excl. Govt. Charges,Electric,SUV RWD,1714787150,Drive,SUV,114900,0.674290688,2,Electric
2019,Nissan,LEAF,33681,10900,ACT,Drive Away,Electric,Hatchback FWD,1714787302,Drive,OTHER,49990,0.673754751,5,Electric
2019,Hyundai,IONIQ,32990,46665,VIC,Drive Away,Electric,Premium FWD,1717247267,Drive,OTHER,48990,0.673402735,5,Electric
2019,Hyundai,IONIQ,32990,46683,VIC,Drive Away,Electric,Premium FWD,1711776410,Drive,OTHER,48990,0.673402735,5,Electric
2019,Hyundai,IONIQ,32990,46587,VIC,Drive Away,Electric,Premium FWD,1716007168,Drive,OTHER,48990,0.673402735,5,Electric
2019,Tesla,Model 3,59976,44060,QLD,Drive Away,Electric,Sedan 4WD,1713580177,Drive,OTHER,89514,0.670018098,5,Electric
2019,Ford,Ranger,27594,174211,ACT,Drive Away,Diesel,3.2L Diesel Dual Cab Ute 4XD,1717247586,Drive,UTE,41190,0.669919883,5,Conventional
2023,Mercedes-Benz,EQE,102800,4247,VIC,Drive Away,Electric,Sedan 4WD,1717825371,Drive,OTHER,153575,0.669379782,1,Electric
2022,Kia,Niro Plus,27888,66652,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1715393982,Drive,SUV,41710,0.668616639,2,Hybrid
2022,Kia,Niro Plus,27888,68258,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1714787734,Drive,SUV,41710,0.668616639,2,Hybrid
2020,MG,ZS EV,27990,29265,NSW,*Excl. Govt. Charges,Electric,SUV FWD,1718427963,Drive,SUV,41990,0.666587283,4,Electric
2020,MG,ZS EV,27990,29276,NSW,*Excl. Govt. Charges,Electric,SUV FWD,1717824387,Drive,SUV,41990,0.666587283,4,Electric
2020,Tesla,Model 3,59990,38617,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1717246646,Drive,OTHER,90000,0.666555556,4,Electric
2020,Tesla,Model 3,59990,28665,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1716007492,Drive,OTHER,90000,0.666555556,4,Electric
2023,LDV,eT60,61977,3484,WA,*Excl. Govt. Charges,Electric,Dual Cab Ute RWD,1714787234,Drive,UTE,92990,0.666491021,1,Electric
2022,MG,ZS EV,27950,3939,NSW,*Excl. Govt. Charges,Electric,SUV FWD,1719026648,Drive,SUV,41990,0.665634675,2,Electric
2022,Audi,e-tron,109880,5958,NSW,*Excl. Govt. Charges,Electric,SUV 4WD,1718428099,Drive,SUV,165575,0.663626755,2,Electric
2022,Audi,e-tron,109880,7178,NSW,*Excl. Govt. Charges,Electric,SUV 4WD,1717824487,Drive,SUV,165575,0.663626755,2,Electric
2020,MG,ZS EV,27800,12202,NSW,Drive Away,Electric,SUV FWD,1713580763,Drive,SUV,41990,0.662062396,4,Electric
2020,Toyota,RAV4,26977,165967,WA,*Excl. Govt. Charges,Petrol,2.0L SUV FWD,1712976812,Drive,SUV,40790,0.661363079,4,Conventional
2020,Tesla,Model 3,48846,19585,QLD,Drive Away,Electric,Sedan RWD,1713580982,Drive,OTHER,73900,0.66097429,4,Electric
2020,Tesla,Model 3,48846,35010,QLD,Drive Away,Electric,Sedan RWD,1712977244,Drive,OTHER,73900,0.66097429,4,Electric
2021,Tesla,Model 3,39552,75713,ACT,Drive Away,Electric,Sedan RWD,1716604743,Drive,OTHER,59900,0.660300501,3,Electric
2021,Hyundai,IONIQ,32990,17754,VIC,Drive Away,Electric,Elite FWD,1714183186,Drive,OTHER,49970,0.660196118,3,Electric
2021,Hyundai,IONIQ,32990,32114,QLD,Drive Away,Electric,Elite FWD,1716008278,Drive,OTHER,49970,0.660196118,3,Electric
2019,Nissan,LEAF,32950,10900,ACT,Drive Away,Electric,Hatchback FWD,1713581171,Drive,OTHER,49990,0.659131826,5,Electric
2021,Hyundai,Kona,35888,23308,SA,*Excl. Govt. Charges,Electric,Elite SUV FWD,1717824630,Drive,SUV,54500,0.658495413,3,Electric
2022,Audi,e-tron,108990,4286,NSW,Drive Away,Electric,SUV 4WD,1715393895,Drive,SUV,165575,0.658251548,2,Electric
2022,BMW,iX3,75625,26946,NSW,Drive Away,Electric,SUV RWD,1719639959,Drive,SUV,114900,0.658181027,2,Electric
2022,Audi,e-tron,108880,2512,NSW,*Excl. Govt. Charges,Electric,SUV 4WD,1712378147,Drive,SUV,165575,0.657587196,2,Electric
2019,Toyota,Camry,28990,100500,WA,*Excl. Govt. Charges,Petrol,3.5L Sedan FWD,1720826174,Drive,OTHER,44090,0.657518712,5,Conventional
2019,Toyota,Camry,28990,129634,QLD,*Excl. Govt. Charges,Petrol,3.5L Sedan FWD,1718427823,Drive,OTHER,44090,0.657518712,5,Conventional
2019,Tesla,Model 3,58700,25673,QLD,Drive Away,Electric,Sedan 4WD,1711776856,Drive,OTHER,89514,0.655763344,5,Electric
2020,Tesla,Model 3,58999,38617,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1715394180,Drive,OTHER,90000,0.655544444,4,Electric
2020,MG,ZS EV,27499,43241,SA,Drive Away,Electric,SUV FWD,1719639453,Drive,SUV,41990,0.654894022,4,Electric
2020,Tesla,Model 3,58888,38617,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1718428332,Drive,OTHER,90000,0.654311111,4,Electric
2021,Toyota,Camry,27990,122814,QLD,*Excl. Govt. Charges,Hybrid,2.5L Sedan FWD Hybrid,1718428048,Drive,OTHER,42790,0.654124796,3,Hybrid
2019,Hyundai,IONIQ,31990,46587,VIC,Drive Away,Electric,Premium FWD,1712976954,Drive,OTHER,48990,0.652990406,5,Electric
2019,Hyundai,IONIQ,31986,58940,QLD,Drive Away,Electric,Premium FWD,1716605898,Drive,OTHER,48990,0.652908757,5,Electric
2022,BMW,iX3,74990,28566,WA,*Excl. Govt. Charges,Electric,SUV RWD,1720826607,Drive,SUV,114900,0.652654482,2,Electric
2022,Audi,e-tron,107880,5958,NSW,*Excl. Govt. Charges,Electric,SUV 4WD,1712977274,Drive,SUV,165575,0.651547637,2,Electric
2023,Mercedes-Benz,EQE,99800,5175,VIC,Drive Away,Electric,Sedan 4WD,1717824994,Drive,OTHER,153575,0.649845352,1,Electric
2023,Mercedes-Benz,EQE,99800,4691,VIC,Drive Away,Electric,Sedan 4WD,1717824557,Drive,OTHER,153575,0.649845352,1,Electric
2019,Tesla,Model 3,57900,44060,QLD,Drive Away,Electric,Sedan 4WD,1715393098,Drive,OTHER,89514,0.646826195,5,Electric
2019,Tesla,Model 3,57834,25673,QLD,Drive Away,Electric,Sedan 4WD,1718427909,Drive,OTHER,89514,0.64608888,5,Electric
2022,Audi,e-tron,106880,7178,NSW,*Excl. Govt. Charges,Electric,SUV 4WD,1716605995,Drive,SUV,165575,0.645508078,2,Electric
2023,LDV,eT60,59977,3704,WA,*Excl. Govt. Charges,Electric,Dual Cab Ute RWD,1711776817,Drive,UTE,92990,0.644983332,1,Electric
2023,LDV,eT60,59977,5845,WA,*Excl. Govt. Charges,Electric,Dual Cab Ute RWD,1712378071,Drive,UTE,92990,0.644983332,1,Electric
2022,Kia,Niro Plus,26888,48182,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1718427885,Drive,SUV,41710,0.644641573,2,Hybrid
2022,Kia,Niro Plus,26888,62508,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1716008595,Drive,SUV,41710,0.644641573,2,Hybrid
2022,Kia,Niro Plus,26888,55570,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1717824434,Drive,SUV,41710,0.644641573,2,Hybrid
2022,Kia,Niro Plus,26888,52000,QLD,Drive Away,Hybrid,S 1.6L SUV FWD Hybrid,1720826169,Drive,SUV,41710,0.644641573,2,Hybrid
2022,Tesla,Model 3,42220,71706,ACT,Drive Away,Electric,Sedan RWD,1719026840,Drive,OTHER,65500,0.644580153,2,Electric
2020,Tesla,Model 3,58000,38617,WA,*Excl. Govt. Charges,Electric,Sedan 4WD,1719638369,Drive,OTHER,90000,0.644444444,4,Electric
2022,BMW,iX3,73990,28566,WA,*Excl. Govt. Charges,Electric,SUV RWD,1718428387,Drive,SUV,114900,0.643951262,2,Electric
2022,BMW,iX3,73988,48743,WA,*Excl. Govt. Charges,Electric,SUV RWD,1719025789,Drive,SUV,114900,0.643933856,2,Electric
2023,Mercedes-Benz,EQE,98800,4216,VIC,Drive Away,Electric,Sedan 4WD,1711776792,Drive,OTHER,153575,0.643333876,1,Electric
